Chr11	TSSStart	TSSStop	GeneName	P4D7F4_R1	P4D7F4_R2	Ev9D_R1	Ev9D_R2	Ev12A_R1	Ev12A_R2	MiniXist_R1	MiniXist_R2	DelB_MiniXist_R1	DelB_MiniXis_R2	739D12_R1	739D12_R2	CL3_DelR1N_FBC_R1	CL3_DelR1N_FBC_R2	CL6_DelBFLXist_R1	CL6_DelBFLXist_R2
chr11	113684150	113684151	Fam104a	0.019769787	0.027299129	0.208698114	0.418496724	0.2196	0.2291	0.2924	0.2334	0	0	0.174152987	0.243478875	0.116065204	0.071431086	0	0
chr11	113684411	113684412	D11Wsu47e	0.013895065	0.188673182	0.068630456	0.027389871	0.0539	0.0645	0.2582	0.3097	0.0614	0	0	0	0	0	0	0
chr11	113710016	113710017	Cpsf4l	0.196456468	0.106772756	0	0	0.5233	0.547	0.0474	0.2887	0	0	0	0	0	0	0.396846542	0.456849175
chr11	113751814	113751815	Cdc42ep4	0.016688406	0	0.008646649	0.025267762	0.1749	0.204	0.1231	0.0156	0	0	0	0	0	0	0.025351011	0.077905538
chr11	114065950	114065951	Sdk2	0.07649903	0.163152199	0	0	0.4405	0.5767	0.4575	0.7835	0	0	0	0.395050222	0	0	0	0
chr11	114668542	114668543	Rpl38	0.0966739	0.060210482	0.113465292	0.033815734	0.0286	0	0.1379	0.1009	0	0	0.01909465	0.258814599	0	0	0	0
chr11	114675467	114675468	Ttyh2	0.125435414	0.139978714	0	0.082228846	0.0795	0.0106	0.35	0.3079	0	0	0.757798804	0.250391628	0.053226414	0.19115062	0	0.117532947
chr11	114749748	114749749	Mir466n	0	0	0.130805094	0	0.457	0.1921	0.7427	0.2069	0	0	0.509358167	0	0	0	0	0.078036379
chr11	114851531	114851532	Gprc5c	0.178633048	0.156263056	0	0	0.2832	0.66	0.6926	0.5253	0	0.0281	0.099673873	0.167703654	0.050850668	0	0.035557932	0
chr11	115163340	115163341	Slc9a3r1	0	0	0	0	0.4068	0.4378	0.171	0.0741	0	0.0289	0.705633582	1	0	0	0.027001737	0.031235973
chr11	115187315	115187316	Nat9	0.618682484	0	0	0.016130696	0.5199	0.4227	0.1554	0	0.1799	0.9375	1	1	0	0	0	0.104942682
chr11	115187486	115187487	Tmem104	0.140613517	0.068164472	0.270359729	0.016590541	0.1912	0.2079	0.3598	0.2067	0.1039	0.1424	0.372956817	0.313388686	0.102887886	0	0	0
chr11	115267242	115267243	Grin2c	0	0	0.212192918	0.954467521	0	0.1132	0.0669	0.1517	0	0	0	0	0	0	0	0.059786885
chr11	115276968	115276969	Fdxr	0.085020528	0.122712794	0.270406302	0.405636729	0.3111	0.5213	0.2912	0.182	0.0215	0	0	0	0	0	0.061142251	0.026620601
chr11	115297545	115297546	Fads6	0	0	1	1	0.3114	0.5029	0.8175	0.4464	0	0	0	0	0.102807549	0.103365765	0.200053189	0
chr11	115367718	115367719	Hid1	0	0.491250924	0	0	0.1506	0.2773	0.4515	0.6142	0.0052	0.4627	1	0.591857223	0.172366582	0.1560598	0	0
chr11	115381915	115381916	Cdr2l	0	0	0	0	0.2024	0.3619	0.1836	0.1315	0.0449	0	0	0	0.118276519	0.0419657	0.19028157	0.164105284
chr11	115403765	115403766	Ict1	0.291434227	0.225775119	0.369939314	0.437403081	0.063	0.0705	0.0895	0.4248	0.1288	0	0	0	0	0	0.169934223	0.05644697
chr11	115419918	115419919	Atp5h	0.187481875	0	0	0.136295223	0.1628	0.216	0.0439	0.0175	0.0431	0.3486	0.104827552	0.046220548	0.194295759	0.102986979	0.061876161	0
chr11	115420125	115420126	Kctd2	0	0.024945162	0.083658337	0.08805763	0.3948	0.4084	0	0.12	0.0834	0.2532	0.150264815	0.086085448	0.103095482	0	0.063491258	0.076898369
chr11	115475676	115475677	Armc7	0.141302574	0	0	0	0.2	0	0	0.3999	0.1691	0	0	0	0.177128954	0.176160228	0.325757725	0.143547731
chr11	115491813	115491814	Nt5c	0	0	0	0	0	0.0062	0.3065	0.0984	0	0.2695	0	0	0	0.056934161	0	0
chr11	115514369	115514370	Hn1	0	0	0	0.020561806	0.1765	0.098	0.031	0	0	0.0147	0.268030775	0.094582196	0.087372445	0	0	0
chr11	115536229	115536230	Sumo2	0	0	0	0.050592724	0	0.0936	0.2289	0.0394	0.0377	0.1309	0	0	0.001663375	0.007757038	0.067503203	0.038142719
chr11	115564443	115564444	Nup85	0	0.053853676	0	0	0.3231	0.2395	0.0831	0.0383	0.0566	0.0063	0	0	0.089273654	0	0.044511779	0.094448164
chr11	115603915	115603916	Gga3	0	0	0	0	0.0202	0.1999	0.0254	0	0	0	0	0	0	0	0.064552195	0.099700186
chr11	115604150	115604151	Mrps7	0.258286838	0	1	0.704774933	0	0	0	1	1	1	0.504116087	0	0	0	0	0
chr11	115612968	115612969	Mif4gd	0.408765235	0.218237874	0.651241081	0	0.3559	0.9379	0.3885	0.5343	0	0	0.637926757	0	0.224463264	0	0	0.243784372
chr11	115628294	115628295	Slc25a19	0	0.022864507	0.125960373	0	0.358	0.0908	0.3123	0.2967	0.3128	0.1997	0.438646352	0.593851376	0	0.050844011	0.049430265	0.103154895
chr11	115708596	115708597	Grb2	0	0	0	0	0	0	0.1454	0.4781	0	0.2223	0.235519075	0.269276164	0	0.412717083	0	0.024998958
chr11	115765432	115765433	2310067B10Rik	0.080563187	0.062632274	0	0	0.0534	0.0135	0.2111	0.1028	0.0566	0	0	0	0	0	0	0
chr11	115813591	115813592	Caskin2	0	0	0	0	0.3532	0.1369	0	0	0.0012	0.0091	0	0	0	0	0.087114216	0.090499455
chr11	115814738	115814739	Tsen54	0.089499797	0	0	0	0	0.4073	0.33	0.245	0	0	0.037887244	0	0	0	0.284455055	0.197822332
chr11	115824057	115824058	Llgl2	0.128877745	0	0	0	0.2911	0.2989	0.3751	0.2685	0.0948	0.1052	0	0	0	0	0.003475782	0.079577557
chr11	115933491	115933492	Recql5	0.044563909	0.050112365	0	0	0.1762	0	0	0.0007	0	0	0.227623764	0.286419609	0	0	0	0
chr11	115933658	115933659	Sap30bp	0	0.001705111	0.087044144	0.107833935	0.2318	0.159	0.0457	0.1766	0.1572	0.0474	0.01175498	0.017298274	0	0	0.112496096	0.174201112
chr11	115974724	115974725	Itgb4	0	0.015853785	0.415087516	0.128887603	0.2461	0.1318	0.4934	0.5359	0.0916	0.2715	0.591505779	0.12001884	0.049489238	0.072254601	0.325450524	0.215517286
chr11	116012718	116012719	Galk1	0.25124814	0	0.136079915	0.323012147	0.2701	0.3734	0.4371	0.4456	0	0	0	0.639250504	0	0	0	0
chr11	116024503	116024504	H3f3b	0.009710933	0.018068637	0	0	0.0322	0.0631	0.1839	0.0874	0.013	0.0479	0.159927266	0.115760632	0.010354727	0	0	0.018820786
chr11	116030315	116030316	Unk	0.013603846	0	0	0	0.0203	0.141	0.0373	0.044	0.05	0.0513	0.121357391	0.082767053	0	0	0.070156295	0.11502898
chr11	116077960	116077961	Unc13d	0	0	0.744222307	0	0.2797	0	0.6121	0.5162	0.2325	0	0	0	0	0.040004619	0.099310204	0
chr11	116086963	116086964	Wbp2	0	0	0.177381302	0.308623578	0.0661	0.1374	0.052	0	0	0.0549	0.535536037	0.747999116	0	0.087104116	0	0
chr11	116110234	116110235	Trim47	0.315660043	0.761932238	0	0.414190332	0.7385	0.7473	0.6369	0.7045	0.3046	0	1	1	0.244012586	0.151325636	0	0
chr11	116138867	116138868	Mrpl38	0.087313851	0.084183671	0	0.119352002	0.0909	0.0711	0.0651	0.0366	0.0631	0	0	0	0	0	0	0
chr11	116168177	116168178	Fbf1	0	0	0.064712211	0.060344234	0.1298	0.0942	0.3454	0.215	0	0	0.190462842	0.307954739	0.066843317	0.066308833	0.009536929	0
chr11	116198854	116198855	Ten1	0	0.030742945	0	0.368451193	0	0	0.1079	0	0	0	0.151655223	0.055246962	0	0.177515047	0.044528533	0
chr11	116199044	116199045	Acox1	0	0	0	0.040332712	0.312	0.3103	0.1091	0.3596	0.0451	0.048	0.047787823	0	0.024535341	0	0	0
chr11	116238090	116238091	Evpl	0	0.062367987	0.018148474	0	0.3271	0.2131	0.4052	0.1885	0	0	0	1	0.037601481	0	0	0
chr11	116274216	116274217	Srp68	0.022657539	0	0	0	0	0.1025	0.0825	0.1869	0.1265	0.0989	0.13467852	0	0	0	0.001776221	0.051525384
chr11	116306737	116306738	Exoc7	0	0.022415587	0	0	0.1906	0.1534	0	0	0	0	0.562578856	0.843753395	0.240460936	0.270776457	0	0
chr11	116335353	116335354	Foxj1	0	0	0	0.691058442	0.3066	0.4131	0	0	0	0	0.532068739	0.742980562	0.038308559	0	0	0
chr11	116413031	116413032	Rnf157	0.102975224	0.046476139	0	0.011890952	0.4628	0.4256	0.4934	0.4333	0	0	0.167951805	0.064025363	0	0	0.004206831	0.019469479
chr11	116490345	116490346	Prpsap1	0.070062862	0	0	0	0.1471	0.0031	0.2435	0.1812	0	0	0	0.061132647	0.039570221	0	0	0
chr11	116581446	116581447	Ube2o	0	0	0.143578869	0.078942654	0.1366	0.2058	0.1574	0.2606	0.0651	0	0.098270957	0.100460671	0	0	0.062525909	0
chr11	116627018	116627019	Rhbdf2	0.041523437	0.046293404	0.087707607	0.019555849	0.0043	0.0914	0.1923	0.166	0.0711	0.0049	0	0	0.015936514	0	0.063503915	0.062546106
chr11	116671659	116671660	1810032O08Rik	0	0.018141679	0.266490279	0	0	0	0.0669	0.0022	0	0	0.115273097	0.169227741	0.014887833	0	0	0
chr11	116694659	116694660	St6galnac2	0.028490728	0	0	0.170221193	0.7544	0.0749	0.5021	0.3327	0	0	0.897421394	0	0	0	0.239822237	0.073510364
chr11	116828045	116828046	Mxra7	0	0	0.600814643	0.766549816	0.3809	0.1895	0.7166	0.6108	0.4355	0.3497	0	0	0	0.182393325	0	0
chr11	116843448	116843449	Jmjd6	0.008580262	0	0	0	0.1067	0.178	0.2148	0.2922	0	0.0753	0.094219405	0.13127759	0.015810617	0.027991872	0.067882369	0
chr11	116843514	116843515	Mettl23	0.273447252	0.227462187	0.100489189	0	0	0.1282	0.0784	0.1369	0.0335	0.0673	0	0	0	0	0.064197349	0.180493843
chr11	116853093	116853094	Srsf2	0.501884137	0.074721429	0.073487708	0	0.0799	0.0457	0.0199	0	0.0593	0.0022	0	0	0.191701109	0.323217637	0	0.005824346
chr11	116854014	116854015	Mfsd11	0.36230998	0.127182821	0	0.046140864	0.1735	0.1201	0.3322	0.4117	0.0029	0	0.018471076	0.396890864	0.063766981	0.085369287	0	0.08990542
chr11	116918862	116918863	Mgat5b	0.3941646	0.075368046	0	0	0.528	0.4107	0.7403	0.7366	0.0566	0	0.05041997	0	0.096311582	0.040313461	0.19563958	0.478243404
chr11	117076782	117076783	2810008D09Rik	0.233341446	0.17447937	0.061417917	0.105637656	0.2729	0.217	0.5464	0.1485	0	0	0.926382285	0.168891818	0	0	0	0.040410942
chr11	117115171	117115172	Sec14l1	0.001741627	0.079610817	0.142466077	0.179788361	0.5532	0.5352	0.7107	0.5553	0.0308	0.071	0.238491226	0	0	0	0.043197123	0.167007117
chr11	117199660	117199661	Sept9	0.054604201	0.016812407	0.041261831	0	0.5796	0.4487	0.705	0.6526	0	0	0.040268612	0	0.027120279	0.006311384	0	0.029089021
chr11	117654288	117654289	Tnrc6c	0	0	0	0.015961751	0.5794	0.6848	0.4717	0.4375	0.0239	0	0.074469285	0.116997191	0	0.033984381	0.014633373	0
chr11	117780682	117780683	Tmc6	0	0	0.146033974	0.095942456	0.2902	0.4865	0.8356	0.5749	0	0	0	0	0	0.060610942	0	0
chr11	117782296	117782297	Tmc8	0	0.03916983	0	0	0.5705	0.641	0.697	0.5783	0.1116	0.0411	1	1	0	0.037620258	0	0
chr11	117809666	117809667	Syngr2	0.303863085	0.114228143	0	0.274979419	0.3897	0.5248	0.633	0.649	0.1734	0.0772	0.637275871	1	0	0	0	0
chr11	117825918	117825919	Afmid	0.133324356	0.086298639	0.052732737	0.022033146	0.5708	0.7372	0.7463	0.6056	0.0469	0	0	0	0	0	0.206243676	0.26873273
chr11	117826013	117826014	Tk1	0.139612809	0.019215687	0.105754915	0.104949628	0.7114	0.593	0.735	0.5791	0	0.001	0.166116119	0	0	0	0.002114715	0
chr11	117849236	117849237	Birc5	0	0	0.096691519	0.044565275	0.2794	0.4184	0.3874	0.3555	0	0.0561	0	0	0	0	0.13571779	0.112114331
chr11	117969365	117969366	Socs3	0.147769854	0.206786293	0	0	0.3763	0.2809	0.5457	0.374	0.0276	0	0	0	0	0	0.032748744	0.003726065
chr11	117986856	117986857	Pgs1	0.057255722	0.02269521	0.096280067	0	0.3562	0.3983	0.3851	0.4277	0	0	0.007381235	0.031035659	0	0.063089067	0.152824523	0.099710544
chr11	118248591	118248592	Cyth1	0.028632437	0	0	0	0.1481	0.3999	0.3044	0.4006	0	0	0.078190785	0.015156869	0	0	0	0
chr11	118290243	118290244	Usp36	0	0.030669753	0.175262552	0.226804107	0.5064	0.4399	0.5274	0.492	0.0076	0.0811	0	0.041597852	0	0	0	0.01934138
chr11	118355410	118355411	Timp2	0.006758498	0.131493174	0	0	0.4714	0.2964	0.6037	0.6805	0.091	0.0165	0.150348256	0.023037398	0	0.032213052	0.015011028	0
chr11	118419117	118419118	Cant1	0.011790923	0	0.478379622	0.607437978	0.0086	0.1347	0.0666	0.0622	0	0	0	0	0	0.071102198	0	0
chr11	118476959	118476960	Engase	0	0.062781443	0	0	0.5133	0.578	0.4466	0.5688	0.2567	0	0	0.225663235	0.154310281	0.153491413	0	0
chr11	118911596	118911597	Rbfox3	0	0	0	0	0.6951	0.7532	0.3765	1	0.2528	0.5208	0.029004807	0.470150204	0	0	0.160903459	0.235187434
chr11	119023028	119023029	Cbx2	0.089457982	0.114643711	0.160219841	0.1980509	0.3297	0.3875	0.252	0.067	0	0	0	0.06457859	0	0	0.031821634	0.051798015
chr11	119228498	119228499	Tbc1d16	0	0.028782835	0	0	0.2896	0.2699	0.3038	0.3358	0.1135	0.0796	0.078596277	0.095831791	0.002829456	0.122388287	0.043185023	0.03281015
chr11	119228571	119228572	Ccdc40	0	0	0	0.017759738	0.2686	0.5359	0.6849	0.4287	0.2297	0	0.467772201	0.744940477	0.038356988	0.078988811	0.159960224	0.339241811
chr11	119267966	119267967	Gaa	0	0	0.824290071	0.855980521	0.0562	0.1165	0.421	0.156	0	0	0.663581403	0.151319814	0.111259919	0.258594866	0	0.069992996
chr11	119300042	119300043	Eif4a3	0	0	0.095262695	0	0.0345	0.0837	0.0358	0.0018	0	0.0268	0.142192774	0	0	0	0.04934678	0.053594018
chr11	119355509	119355510	Sgsh	0.544522274	0.351129912	0.678152048	0.519460051	0	0.2807	0.2317	0	0.1556	0.4208	0	0	0	0	0	0
chr11	119355556	119355557	Slc26a11	0	0.008075464	0	0.398932603	0.1751	0.5032	0.6669	0.1761	0	0	0	0	0	0.299088406	0	0
chr11	119491346	119491347	Endov	0.18100275	0.190514106	0	0.037145742	0	0.1572	0	0	0.1795	0.1651	0	0	0.118592733	0	0	0.064555541
chr11	119602994	119602995	Rptor	0.034892546	0.001715269	0.063707463	0	0.096	0.1649	0.0144	0.0179	0.0263	0.0173	0.014207588	0.014493014	0.021691417	0	0.044280828	0.053021038
chr11	119913809	119913810	Chmp6	0	0	0	0.045690161	0	0	0.0742	0	0.0655	0	0	0	0	0	0.069768545	0.036620688
chr11	119943091	119943092	Baiap2	0.033405364	0.010945223	0	0	0.3006	0.0152	0.2368	0.2419	0.038	0.1122	0.056331014	0.074053153	0	0	0	0
chr11	120047144	120047145	Aatk	0	0	0	0	0.0454	0.1677	0.1475	0.366	0.0578	0.2095	0.103059979	0	0	0	0	0
chr11	120086826	120086827	Cep131	0.104342582	0.007415528	0	0	0.3623	0.2151	0.1955	0.3536	0.0914	0.0534	1	1	0	0	0	0.026249048
chr11	120098730	120098731	Enthd2	0.327224343	0.330954476	0	0	0	0	0.1239	0.067	0.0368	0.2111	0	0	0	0	0.065327468	0
chr11	120098933	120098934	1810043H04Rik	0	0.099216782	0	0	0.9577	0.0027	0.3446	0	0	0	0.095074195	0.605994998	0	0	0.173773595	0
chr11	120151350	120151351	Slc38a10	0	0.07026855	0.12973881	0.088088799	0	0.0343	0.1633	0.0619	0.0337	0.0644	0	0	0	0	0.209331859	0.188768599
chr11	120189855	120189856	2810410L24Rik	0.021335289	0	0	0	0.1	0.6398	0.7401	0.2993	0.0317	0.4729	1	1	0	0	0.141341634	0.148410077
chr11	120232946	120232947	Bahcc1	0.082082239	0.062663406	0.006810622	0.148093641	0.2098	0.4234	0.4818	0.4086	0	0	0.181684019	0	0	0	0.009486144	0
chr11	120348483	120348484	Actg1	0.106380553	0.137740752	0.017481311	0	0.1792	0.0237	0.0477	0.0798	0	0.0337	0	0	0	0.003458757	0	0
chr11	120348677	120348678	0610009L18Rik	0.058560703	0	0	0.352472405	0.0008	0	0.0949	0.3118	0.1325	0.1381	0	0.920516073	0	0	0	0.020162525
chr11	120378745	120378746	2310003H01Rik	0.24514666	0.304529984	0	0	0.169	0.0333	0.0373	0	0	0	1	0.680411633	0	0	0	0.009440403
chr11	120437699	120437700	Nploc4	0.022822746	0	0	0	0.1278	0	0.1101	0	0.0795	0.0803	0.077227256	0.097370435	0.016536527	0.027867948	0.14527943	0.049984314
chr11	120458062	120458063	Oxld1	0	0	0.106071797	0.249694916	0.3173	0.1843	0.4531	0.233	0.3399	0	0	0.504612501	0	0.173182462	0.165307433	0.109578764
chr11	120458128	120458129	Ccdc137	0	0	0	0	0	0	0	0	0.1548	0.4109	0.613819051	0	0	0.240239091	0.1093405	0.245137927
chr11	120467599	120467600	Arl16	0.02833207	0	0	0.06636416	0	0.1374	0.0882	0.3613	0	0	0.580038789	0.284754471	0	0	0	0
chr11	120467634	120467635	Hgs	0	0.012430195	0	0	0.27	0.1764	0	0.1247	0.1434	0.1796	0.143792349	0	0	0	0	0
chr11	120484668	120484669	Mrpl12	0	0	0	0	0.0881	0.0253	0	0	0	0.0286	0	0	0	0	0	0
chr11	120491836	120491837	Slc25a10	0.219681382	0.157752315	0.264182202	0	0.0616	0.0378	0.1797	0.186	0	0.0351	0	0	0.083236559	0.155822466	0.025484185	0
chr11	120549726	120549727	Fam195b	0.013699557	0.059717108	0	0	0.1055	0.2293	0.274	0.0316	0.151	0.0762	0.436077751	0.474705341	0	0	0	0
chr11	120572935	120572936	P4hb	0.012978668	0	0	0	0.0878	0.0308	0.1711	0.1869	0.0186	0	0	0	0	0	0	0.008593795
chr11	120581619	120581620	Arhgdia	0.118787336	0.083883448	0	0.070138052	0.086	0.1038	0.0183	0.0242	0.0326	0.0811	0	0	0	0	0	0.011601673
chr11	120598364	120598365	Alyref	0	0	0	0	0.1159	0	0.0013	0.1365	0	0	0	0	0	0	0	0
chr11	120598420	120598421	Anapc11	0	0.023974455	0.025995338	0	0	0.2081	0.0866	0.0541	0	0	0.259326316	0.961709832	0.054635325	0	0	0
chr11	120617889	120617890	Pcyt2	0.043644884	0	0	0	0	0	0	0	0	0	0.05549693	0.247439748	0.111843825	0.213081255	0	0
chr11	120625001	120625002	Sirt7	0	0	0.327999658	0	0	0.1567	0	0	0	0	0.309825727	0.019457994	0	0	0	0.064391082
chr11	120633546	120633547	Mafg	0	0	0	0	0.1208	0.164	0.0875	0.0721	0.1198	0.0386	0.040365411	0.095176452	0.052329072	0.048531583	0.051310559	0.050116728
chr11	120643669	120643670	Pycr1	0	0	0.045365557	0	0.1372	0	0	0.0288	0	0	1	1	0	0	0	0
chr11	120672972	120672973	Aspscr1	0	0	0	0	0.1731	0.1989	0.0036	0.1176	0	0.0985	0	0	0	0	0.006372958	0
chr11	120713766	120713767	Stra13	0	0	0	0.204301051	0.6474	0.4387	0	0.004	0.0804	0	0	1	0	0.382436821	0.030275923	0.161408019
chr11	120713952	120713953	Lrrc45	0	0	0.334293468	0.588983309	0.061	0.1935	0.1886	0.2995	0	0	1	1	0.308405681	0.226395262	0.025970908	0.017497839
chr11	120721467	120721468	Rac3	0.366957818	0	0	0	0.3899	0.2248	0.1908	0.5302	0.0313	0	0	0	0.169331122	0.29277006	0	0
chr11	120727280	120727281	Dcxr	0	0.106426188	0.106470449	0.374882543	0	0	0.2458	0.6342	0	0	0.843785903	0.601126587	0	0.068119316	0.174264339	0.070756896
chr11	120784203	120784204	Rfng	0.337148846	1	0.30490919	0.958912946	0.431	0	0	0	0	0.704	1	1	0	0	0	0.908467465
chr11	120784271	120784272	Gps1	0.136929509	0	0	0	0	0.0509	0.1401	0.158	0.1238	0.0235	0	0	0	0	0	0
chr11	120796394	120796395	Dus1l	0.097327245	0.145154775	0.056077137	0	0.0914	0.0742	0.0477	0.2068	0.1786	0.06	0.509535386	0	0.086809057	0.108389983	0.042118886	0
chr11	120824546	120824547	Fasn	0.021101227	0.118637526	0.128399175	0.159294011	0.1034	0.1653	0.1498	0.0788	0	0	0	0	0	0.107541538	0	0.01227806
chr11	120932871	120932872	Ccdc57	0	0	0.02392259	0.026403898	0.3678	0.4576	0.0001	0.0648	0.0188	0.001	0	0	0.1949223	0.23384601	0.418976243	0.111999463
chr11	120948483	120948484	Slc16a3	0.205849377	0.03204454	0	0	0.2856	0.2651	0.1791	0.1112	0.0398	0	0	0	0	0	0	0.017016659
chr11	120991332	120991333	Csnk1d	0.089289972	0.053287969	0	0	0	0.0233	0.1153	0.1877	0.0257	0.0019	0	0	0	0	0	0
chr11	121146142	121146143	Tex19.1	0.030228039	0.01108489	0	0	0.0185	0.0111	0.084	0.1761	0	0	0.03456101	0.340078942	0.056818112	0.022807582	0.063610815	0.045924075
chr11	121204432	121204433	Hexdc	0.476887513	0.223388238	0.135716212	0	0.0366	0.0784	0.0973	0	0	0	0.049644397	0.268421692	0	0	0	0.006385014
chr11	121204647	121204648	Ogfod3	0.032302338	0	0.291410634	0.14365107	0.1158	0.299	0	0.0768	0.0102	0	0.143888899	0.037962466	0.035510058	0	0.148885806	0.039709751
chr11	121229308	121229309	BC017643	0	0.133861769	0.114280031	0.166641133	0	0.0941	0.2414	0.4537	0	0	0.417723843	0.250065975	0	0.002331054	0	0
chr11	121237235	121237236	Narf	0.044484659	0.099106667	0.268711926	0.145685206	0.2748	0.1277	0.1786	0.0203	0	0	0.959497709	0.777837368	0	0	0.016939743	0.123943546
chr11	121259986	121259987	Foxk2	0.005472373	0.012908344	0.075201351	0.018989287	0.0863	0.1279	0.0815	0.0065	0	0	0.190862152	0.007431324	0	0.004199008	0.126481851	0.056829329
chr11	121354446	121354447	Wdr45b	0.036257433	0.01646702	0.021121402	0	0.0686	0.1285	0.0401	0	0	0.0428	0.155592559	0.096479859	0	0	0	0
chr11	121421372	121421373	Fn3krp	0	0	0.563830736	0.416914445	0.0993	0.1564	0.3846	0.4218	0.1945	0.1934	1	0.642766114	0.151189243	0.080379008	0.043325222	0.10657345
chr11	121434952	121434953	Fn3k	0	0.069286239	0	0	0.4697	0.867	0.3767	0.3279	0	0	0	0.481524665	0.121943111	0.051325051	0	0.071537712
chr11	121451948	121451949	Tbcd	0.120831857	0.065065898	0.158307298	0.165121678	0.094	0.0773	0.174	0.1868	0	0.0456	0	0	0	0	0.132241992	0.112479255
chr11	121519341	121519342	Zfp750	0	0	1	1	0	0	0.8063	0.6219	0	0.7679	1	0	0	0.036538181	0	0
chr11	121673150	121673151	B3gntl1	0.025238383	0	0.103602363	0.23370564	0.2727	0.2472	0.0331	0.0791	0.0016	0.0609	0.139994478	0.219030729	0	0	0.097654265	0.077775778
chr11	121702426	121702427	Metrnl	0	0	0	0	0.728	0	0.2327	0.7443	0.5012	0	0	0	0	0.001988511	0.055630598	0
